RMSD,Area,ED,Energy,SS,ResidueLength,PairNumber,100.6079961,81.98734877,0.042989621,99.92630351
0,11895.2,92624,-5161,50,263,4520,1,1,0,1
0,32758.4,1009300,-18029,117,708,25126,1,1,0,1
2.813,15606.3,60291.3,-5.73E+02,36,215,2188,1,1,0,1
1.827,8707.15,25189.9,-3175.87,28,157,1519,1,1,0,1
0,14600.6,109954,-7245,48,323,4253,1,1,0,1
3.181,7202.49,9557.69,-3099.61,18,138,554,1,1,0,1
0,12986.9,121366,-6314.78,172,281,4717,1,1,0,1
3.046,15462.8,170902,-6.32E+03,78,403,6746,1,1,0,1
3.899,8185.46,13016.7,-2700.57,15,132,806,1,1,0,1
2.143,7641.81,9347.69,-3017.66,21,138,554,1,1,0,1
3.376,12691,45691.9,-5888.89,69,273,2061,1,1,0,1
0,4194.33,3356,-925,10,68,270,1,0,0,1
4.866,5877.14,4361.63,-1201.04,23,72,340,1,0,0,1
1.982,19511.5,148518,-9.67E+03,65,449,5537,1,1,0,1
1.218,5571.11,4266.8,-1.69E+03,14,88,292,1,0,0,1
3.017,10692.4,50286.6,-4.46E+03,32,216,2677,1,1,0,1
0,9828.56,46654,-6641,83,200,2457,1,1,0,1
4.126,7063.76,7230.21,-1.89E+03,162,109,486,1,1,0,1
4.75,7470.31,9130.03,-1886.23,72,107,517,1,1,0,1
0,10367,49985,-6097,23,208,2395,1,1,0,1
4.411,5944.11,2264.52,-1396.77,20,82,185,1,0,0,1
0,13692.9,149213,-11081,68,367,6073,1,1,0,1
4.588,9655.61,28294.9,-2.73E+03,31,156,1364,1,1,0,1
4.252,10020.7,35235.1,-4411.58,128,208,1691,1,1,0,1
4.35,10463.1,34473,-4213.41,136,208,1691,1,1,0,1
2.318,5780.2,7669.3,-1828.78,74,104,457,1,1,0,1
2.746,18957.7,159044,-6483.62,153,352,6744,1,1,0,1
2.879,11907.1,48451.7,-6.39E+03,23,215,2188,1,1,0,1
4.485,9084.73,28616.6,-3400.65,36,179,1626,1,1,0,1
0,9548.12,44945,-4787,88,188,2318,1,1,0,1
0,19266.3,288349,-8569,108,465,10110,1,1,0,1
0,9724.53,39742,-5417,21,177,1803,1,1,0,1
0,5007.65,4860,-4035,27,109,348,1,0,0,1
4.151,22270.3,516052,-11610,143,540,18067,1,1,0,1
4.739,13127.6,73241.2,-5475.9,40,262,3211,1,1,0,1
1.167,5310.66,4379.63,-2.03E+03,20,85,343,1,0,0,1
3.784,23824.3,234683,-9.45E+03,103,537,8350,1,1,0,1
2.429,15769.5,114650,-4.17E+03,53,271,4426,1,1,0,1
2.389,7023.23,5247.23,-2079.13,58,107,346,1,0,0,1
3.763,8885.24,20487.8,-3544.21,72,163,1162,1,1,0,1
4.422,7908.62,25684.6,-1.73E+03,35,166,1414,1,1,0,1
0,13383.5,98688,-8539,60,262,3544,1,1,0,1
0,25496.6,411969,-12520,167,563,12827,1,1,0,1
4.871,12879.3,72796.3,-5459.72,32,262,3211,1,1,0,1
1.546,4164.45,2247.24,-1071.64,20,54,165,1,0,0,1
1.906,3981.62,2199.18,-915.964,23,54,165,1,0,0,1
0,6381.59,16412,-3153,9,117,1014,1,1,0,1
2.84,11213.5,49982.7,-3.53E+03,21,216,2677,1,1,0,1
0,9939.49,61095,-4701,46,218,3134,1,1,0,1
0,11150.3,45780,-3514,31,177,1748,1,1,0,1
2.764,18057.7,167745,-6200.99,88,352,6744,1,1,0,1
3.597,12211.9,88949.2,-3.33E+03,28,220,3450,1,1,0,1
4.66,9530,38066,-3753.02,37,180,2054,1,1,0,1
2.96,20324.6,231044,-8.56E+03,115,537,8350,1,1,0,1
4.306,8209.64,11850.1,-2476.74,80,128,693,1,1,0,1
0,14814.6,131366,-7171,54,363,5639,1,1,0,1
0,10645.1,37616,-5401,26,190,1523,1,1,0,1
4.288,22919.6,519410,-11061.7,131,540,18067,1,1,0,1
4.766,13729.6,102502,-5831.38,159,281,4061,1,1,0,1
1.361,10782.5,68179.6,-5333.04,144,247,3373,1,1,0,1
1.334,9320.09,17392.5,-4163.45,32,183,931,1,1,0,1
0,15518.6,72589,-7119,118,331,3060,1,1,0,1
2.424,7483.24,9210.41,-3105.06,16,138,554,1,1,0,1
3.064,20510.4,254178,4.45E+04,79,540,8870,1,1,0,0
3.734,15338.4,94060.8,-4.03E+03,61,254,3885,1,1,0,1
4.377,8002.54,7614.94,-5.55E+02,148,109,486,1,0,0,1
0,5657.59,5428,-2278,12,99,345,1,0,0,1
0,5976.87,10806,-2662,3,98,654,1,1,0,1
2.083,11533.2,33933.1,-2.60E+03,31,234,1581,1,1,0,1
2.307,20601,411237,-1.10E+04,66,473,14125,1,1,0,1
4.075,8977.56,30523.4,-1998.35,27,132,1513,1,1,0,1
0,9518.19,42777,-4746,15,199,1990,1,1,0,1
2.869,14394.6,140075,-5.87E+03,41,315,5844,1,1,0,1
1.83,16012.8,164435,-7960.19,73,352,6744,1,1,0,1
2.022,5032.8,4312.81,-1.81E+03,11,79,317,1,0,0,1
2.615,13483.5,55617.3,-1.92E+03,63,224,2192,1,1,0,1
4.413,13295.2,52099.7,-6127.63,53,288,2334,1,1,0,1
0,21038.7,466494,-14581,305,497,16216,1,1,0,1
3.698,9392.65,25588.9,-3399.54,29,174,1415,1,1,0,1
2.986,5011.09,3223.93,-1121.02,40,71,249,1,0,0,1
0,12981.8,77840,-4997,40,280,3296,1,1,0,1
0,9385.48,46587,-3634,27,205,2461,1,1,0,1
3.654,9593.71,33361.3,-3561.38,90,176,1922,1,1,0,1
4.461,23949,519895,-11320.2,140,540,18067,1,1,0,1
4.948,11592.8,71496.3,-5798.77,46,262,3211,1,1,0,1
3.505,13672.2,95559.3,-5755.27,52,294,4249,1,1,0,1
0,16151,95724,-9819,55,335,3630,1,1,0,1
2.759,24822.9,475519,-1.13E+04,42,483,15505,1,1,0,1
2.865,8186.77,11990.8,-2554.03,82,128,693,1,1,0,1
4.546,8459.91,10529.4,-2884.57,81,139,587,1,1,0,1
0,18289.2,220828,-13509,81,425,7710,1,1,0,1
0,13849.8,55741,-6062,65,258,2327,1,1,0,1
3.558,13177.4,142796,-6512.06,162,308,6057,1,1,0,1
2.869,14304.4,140117,-6.00E+03,42,315,5844,1,1,0,1
0,14596.4,131986,-7895,211,329,5319,1,1,0,1
3.532,7695.92,9639.06,-2912.97,26,138,554,1,1,0,1
2.53,14121.8,51892.9,-3.51E+03,46,234,2464,1,1,0,1
3.492,2283.51,53.3437,-4.64E+02,96,33,5,1,0,0,1
4.477,9360.88,38095.7,-3780.58,39,180,2054,1,1,0,1
4.329,15335.9,96460.7,-5585.67,49,294,4249,1,1,0,1
2.667,10031.3,10557,-2.64E+03,36,154,587,1,1,0,1
4.527,10709.9,35050.4,-4261.17,110,208,1691,1,1,0,1
0,11522.9,92170,-7301,104,271,4246,1,1,0,1
0,10018.4,32699,-4777,108,173,1752,1,1,0,1
0,13497,104812,-7817,238,305,4343,1,1,0,1
3.62,19106.1,161450,-8.29E+03,93,388,6290,1,1,0,1
1.485,3848.46,2175.72,-1149.54,20,54,165,1,0,0,1
4.493,7825.4,9140.55,-1.50E+03,27,102,516,1,1,0,1
0,5890.3,3846,-2015,14,97,250,1,0,0,1
4.443,22883.2,351603,-7.16E+03,128,462,11563,1,1,0,1
0,13462.4,92534,-5812,50,271,3224,1,1,0,1
4.115,3515.58,1493.97,-598.478,29,40,100,1,0,0,1
2.988,13112.7,51846.3,-2.71E+03,41,234,2464,1,1,0,1
2.066,5967.14,4177.18,-1536.75,124,88,318,1,0,0,1
0,6285.1,12580,-2693,15,118,842,1,1,0,1
3.43,20673,232975,-5.70E+03,100,537,8350,1,1,0,1
0,18192,296485,-14178,373,512,10113,1,1,0,1
1.551,8703.2,11972.4,-2506.61,86,128,693,1,1,0,1
3.039,5412.32,3504.11,-795.696,47,51,132,1,0,0,1
4.096,8548.56,4754.4,-2609.58,26,131,271,1,0,0,1
4.389,12786.9,55984.5,-3.08E+03,69,224,2192,1,1,0,1
4.208,8291.87,10465.6,-2825.78,98,130,490,1,1,0,1
3.624,9626.87,33415.1,-3555.88,95,176,1922,1,1,0,1
0,6568.9,5419,-2355,10,101,345,1,0,0,1
2.429,9875.44,38114.4,-4114.98,21,193,2118,1,1,0,1
3.042,25230.6,476114,-1.22E+04,50,483,15505,1,1,0,1
4.076,2960.64,65.693,-1.83E+02,96,33,5,1,0,0,1
0,32972.9,527254,-16245,130,710,15353,1,1,0,1
4.522,10132.8,35802.9,-4247.35,112,208,1691,1,1,0,1
0,16879.3,253730,-10642,71,381,9943,1,1,0,1
0,9904.91,41258,-5933,16,187,1993,1,1,0,1
0,7623.39,16570,-2665,42,136,1018,1,1,0,1
0,11257.7,59315,-5338,114,211,2740,1,1,0,1
4.64,14242.3,139741,5.02E+02,35,315,5844,1,1,0,0
1.855,19480.9,157945,-1.02E+04,73,449,5537,1,1,0,1
2.781,4258.17,1937.55,-1063.74,5,63,166,1,0,0,1
0,7004.02,11577,-3158,16,122,696,1,1,0,1
0,8551.47,35996,-2427,37,177,2051,1,1,0,1
0,6957.94,6141,-1451,12,80,341,1,0,0,1
3.072,11139.7,52064,-6.21E+02,57,224,2192,1,1,0,1
4.342,5783.28,6830.19,-1406.09,15,80,395,1,1,0,1
1.257,9246.41,17369.1,-4238.32,31,183,931,1,1,0,1
3.869,5400.84,3336.38,-1087.31,44,71,249,1,0,0,1
0,5192.11,8188,-1207,12,71,515,1,1,0,1
4.228,13982.2,144518,-6290.72,139,308,6057,1,1,0,1
0,4828.43,2356,-1619,10,65,150,1,0,0,1
4.49,23486.9,280396,-9132.62,82,468,9276,1,1,0,1
2.054,8407.66,9503.98,-2858.03,100,130,490,1,1,0,1
3.32,9783.91,29200.3,-1.88E+03,37,166,1414,1,1,0,1
4.829,3780.2,2196.31,-555.915,3,43,161,1,0,0,1
1.963,7365,9348.13,-3127.33,16,138,554,1,1,0,1
3.397,3927.28,1495.96,-909.982,35,52,133,1,0,0,1
1.264,5204.87,4225.47,-1.50E+03,14,88,292,1,0,0,1
0,7709.41,18841,-3490,14,138,1110,1,1,0,1
3.042,14865.6,58251.6,-4.73E+03,34,215,2188,1,1,0,1
3.393,13202.6,37570.7,1.09E+02,51,234,1581,1,1,0,0
0,10927.2,74678,-4817,16,222,3366,1,1,0,1
2.285,8428.26,16468.4,-2811.69,83,142,844,1,1,0,1
2.463,8026.91,9522.13,-2986.22,95,130,490,1,1,0,1
0,11098.9,64611,-5063,46,231,3053,1,1,0,1
3.997,7121.52,4049.34,-2251.81,74,101,249,1,0,0,1
3.447,10732,26636.5,-4237.4,51,214,1469,1,1,0,1
0,13570.1,85707,-6552,164,305,3803,1,1,0,1
1.511,8260.67,12012.1,-2542.76,88,128,693,1,1,0,1
0,8591.69,31014,-3056,79,161,1804,1,1,0,1
0,16358.5,91527,-6336,133,339,3458,1,1,0,1
2.978,6308.91,10287.3,-3.37E+03,16,109,689,1,1,0,1
0,19808.4,275942,-11019,215,436,8996,1,1,0,1
2.811,6901.8,12502.2,-1774.82,25,105,765,1,1,0,1
4.782,22698.8,291266,-9727.3,77,468,9276,1,1,0,1
4.983,9550.58,17737.8,-2660.87,82,142,844,1,1,0,1
4.029,10387.4,26608.9,-4281.4,57,214,1469,1,1,0,1
2.4,21846.9,410199,-8.75E+03,63,473,14125,1,1,0,1
3.389,6841.1,13444.4,-1539.48,25,96,804,1,1,0,1
3.732,7525.46,7460.46,-2.18E+03,159,109,486,1,0,0,1
1.705,18386.9,161666,-6412.64,116,352,6744,1,1,0,1
2.782,12541.3,74422.3,-4.49E+03,27,249,3630,1,1,0,1
2.613,23117.8,471601,-1.12E+04,49,483,15505,1,1,0,1
0,14931.4,96727,-6876,30,258,3293,1,1,0,1
0,23251.5,452399,-13753,109,568,15336,1,1,0,1
3.043,4129.24,2001.59,-1078.17,5,63,166,1,0,0,1
2.841,24311.6,476713,-7.72E+03,49,483,15505,1,1,0,1
2.906,6381.04,7581.84,-1546.63,47,93,545,1,1,0,1
0,10468.1,35534,-1313,59,202,1870,1,1,0,1
0,15745.8,99426,-6255,56,321,3630,1,1,0,1
0,12128.2,108562,-5961,99,302,5020,1,1,0,1
4.015,7778.22,15679.7,-2701.19,76,134,970,1,1,0,1
0,6958.14,15573,-3385,22,121,1020,1,1,0,1
0,14115.9,101596,-5575,48,278,4152,1,1,0,1
4.529,13717.9,52146.2,-6101.72,59,288,2334,1,1,0,1
0,10640.9,33803,-3810,34,207,1699,1,1,0,1
0,5075.09,3338,-2380,18,70,205,1,0,0,1
3.399,21313,405883,-7.88E+03,66,473,14125,1,1,0,1
2.953,9374.85,39036.1,-3.10E+03,15,196,1885,1,1,0,1
3.645,16142.2,145346,-3.49E+03,53,315,5844,1,1,0,1
3.262,11460.2,50162.8,-4.59E+03,18,216,2677,1,1,0,1
0,20686.9,294959,-2944,232,456,10389,1,1,0,1
3.458,4878.45,3129.03,-1145.08,30,71,249,1,0,0,1
0,9212.45,27492,-4952,27,196,1686,1,1,0,1
2.515,9852.88,10548.6,-2.69E+03,36,154,587,1,1,0,1
0,6922.14,11061,-3037,18,120,691,1,1,0,1
3.333,11694.4,59501.3,-7.53E+03,35,247,2754,1,1,0,1
3.053,8140.43,11988.2,-2591.7,77,128,693,1,1,0,1
4.155,21941.5,515806,-11536.7,146,540,18067,1,1,0,1
4.193,8465.49,13176.7,-2523.22,20,132,806,1,1,0,1
3.006,6843.44,13775.1,-1559.65,13,96,804,1,1,0,1
2.58,15693.8,115159,-4.87E+03,55,271,4426,1,1,0,1
3.621,9635.72,50718.9,-2.12E+03,20,188,2599,1,1,0,1
2.231,15946.5,117228,-4.28E+03,58,271,4426,1,1,0,1
1.658,11940.1,73805,-5.51E+03,27,249,3630,1,1,0,1
4.211,5585.65,10801.8,-1915.47,13,102,764,1,1,0,1
1.605,10995.9,57790.5,-4539.02,142,217,2904,1,1,0,1
3.584,14087,115989,-2.19E+03,42,235,4905,1,1,0,1
4.38,8741.18,28768.8,-3491.35,35,179,1626,1,1,0,1
4.734,12261.1,71106.5,-5635.92,51,262,3211,1,1,0,1
4.953,12137.5,70481.2,-5604,51,262,3211,1,1,0,1
3.71,11536.8,27644,-8.27E+02,29,166,1111,1,1,0,1
3.572,18710.4,161292,-9.98E+03,92,388,6290,1,1,0,1
0,13243.3,131868,-7651,37,316,5521,1,1,0,1
2.44,5315.07,4425.25,-9.80E+02,21,88,292,1,0,0,1
3.031,14056.1,140468,-5.20E+03,47,315,5844,1,1,0,1
0,11437.2,33306,-2911,100,206,1212,1,1,0,1
0,6871.35,14924,-3772,43,112,799,1,1,0,1
3.57,9906.25,32852.1,-3474.2,83,176,1922,1,1,0,1
0,9860.28,34489,-4138,33,184,1577,1,1,0,1
0,14656.2,116835,-10580,249,369,5013,1,1,0,1
2.561,15917.1,115732,-4.88E+03,58,271,4426,1,1,0,1
0,13651.8,55979,-6808,361,275,2130,1,1,0,1
4.404,9516.59,27493.5,-2864.18,87,158,1403,1,1,0,1
0,12539.2,25388,-4840,41,213,1068,1,1,0,1
4.098,22140.1,516395,-11582.6,146,540,18067,1,1,0,1
0,23754.4,534974,-16865,207,517,16579,1,1,0,1
3.653,10096.2,26152.2,-3270.29,34,174,1415,1,1,0,1
3.203,8259.35,9955.32,-2390.69,12,123,621,1,1,0,1
0,6317.09,5698,-2515,17,110,319,1,0,0,1
4.89,7981.3,13107,-2654.94,21,132,806,1,1,0,1
4.347,13930.8,47073.9,-5715.35,67,273,2061,1,1,0,1
0,33310.4,617204,-19392,168,701,15881,1,1,0,1
0,9838.19,27872,-4257,47,181,1418,1,1,0,1
4.887,6403.9,4335.57,-1917.18,56,101,270,1,0,0,1
4.741,9209.59,30393.4,-3346.96,128,171,1747,1,1,0,1
4.814,6597.3,7160.46,-9.01E+02,153,109,486,1,1,0,1
2.469,7131.44,13557.3,-1473.61,13,96,804,1,1,0,1
1.259,6114.62,4931.51,-1.49E+03,24,85,343,1,0,0,1
3.778,9162.04,26786.1,-2878.63,81,158,1403,1,1,0,1
3.56,13267.2,61262.7,-4.40E+03,52,247,2754,1,1,0,1
3.284,13111.5,50476.4,-5.01E+03,27,215,2188,1,1,0,1
0,11960.6,60238,-8040,41,280,2899,1,1,0,1
2.847,4897.32,2921.23,-1236.58,39,67,224,1,0,0,1
2.484,10451.7,10486.3,-1.66E+03,40,154,587,1,1,0,1
2.779,13119.3,46394.6,-2.66E+03,35,223,2059,1,1,0,1
2.684,24301.1,472235,-1.18E+04,44,483,15505,1,1,0,1
4.587,4560.37,1472.15,-1553.82,11,76,147,1,0,0,1
3.15,6129.75,7439.96,-1575.71,48,93,545,1,1,0,1
0,7106.19,6011,-3147,25,106,297,1,0,0,1
3.647,5750.11,7217.49,-1668.76,52,93,545,1,1,0,1
1.849,11556.2,113566,-4.65E+03,43,235,4905,1,1,0,1
3.887,22167.3,410581,-7.59E+03,57,473,14125,1,1,0,1
3.12,21196,339382,-8.76E+03,117,462,11563,1,1,0,1
4.162,10359.2,26639.2,-3285.65,27,174,1415,1,1,0,1
3.712,5108.13,3381.02,-1110.21,29,71,249,1,0,0,1
3.463,6966.34,14143.5,-2446.28,80,120,809,1,1,0,1
2.837,19872.8,238514,-1.02E+04,87,537,8350,1,1,0,1
2.451,13536.3,58496.9,-3.94E+03,67,224,2192,1,1,0,1
0,7500.29,7192,-3588,83,129,400,1,0,0,1
1.802,8223.68,9520.05,-2824.87,99,130,490,1,1,0,1
0,12731,77451,-7762,24,316,3216,1,1,0,1
1.109,6099.66,5647.27,-9.08E+02,23,85,343,1,0,0,1
3.289,8047.89,11972.2,-2504.39,80,128,693,1,1,0,1
4.8,9637.85,30085.3,-3188.45,117,171,1747,1,1,0,1
0,10530.8,44557,-2292,54,196,1808,1,1,0,1
0,11891.7,119400,-4885,29,266,5413,1,1,0,1
0,20401.1,318812,-11998,92,455,10683,1,1,0,1
2.957,7164.05,13897,-2184.73,62,120,809,1,1,0,1
2.139,6605.41,13198.9,-1599.38,18,96,804,1,1,0,1
3.552,4623.02,3055.72,-1253.7,38,71,249,1,0,0,1
3.061,9648.33,39773,-2.93E+03,21,196,1885,1,1,0,1
1.829,14758.9,58864.5,-6720.95,164,305,2610,1,1,0,1
1.468,10936.2,70058,-5379.29,143,247,3373,1,1,0,1
4.639,5291.28,4374.64,-1290.08,11,72,340,1,0,0,1
3.607,2231.99,43.5905,-6.37E+02,94,33,5,1,0,0,1
1.964,6960.53,5759.46,-1.77E+03,16,79,292,1,0,0,1
2.18,19534.8,147629,-1.76E+03,92,449,5537,1,1,0,1
0,16486.9,167041,-8671,273,353,5750,1,1,0,1
3.907,8184.87,13029.9,-2691.4,15,132,806,1,1,0,1
3.987,8703.84,21415.3,-3000.78,68,145,1156,1,1,0,1
2.039,8914.64,20303.6,-3526.56,92,163,1162,1,1,0,1
0,14980.3,81441,-7988,59,284,3058,1,1,0,1
0,18253.1,468081,-11762,75,460,16386,1,1,0,1
0,7075.81,17282,-2799,13,130,1019,1,1,0,1
4.421,10018.9,35185.1,-4403.02,124,208,1691,1,1,0,1
3.253,13354.4,58028.7,-4.32E+03,39,224,2192,1,1,0,1
4.09,2011.54,61.4721,-6.17E+02,92,33,5,1,0,0,1
2.15,5479.86,4224.45,-8.72E+02,11,79,317,1,0,0,1
0,9101.86,16048,-5035,84,164,890,1,1,0,1
3.689,14708.8,110617,-8.91E+03,54,322,4619,1,1,0,1
4.112,8815.67,20574.7,-3449.45,88,163,1162,1,1,0,1
3.228,17686.7,161128,-1.05E+04,207,388,6290,1,1,0,1
3.526,14205.3,144534,-6051.98,155,308,6057,1,1,0,1
0,14905.6,122455,-5752,55,330,4534,1,1,0,1
3.85,10964.3,39742.9,-3932.13,26,193,2118,1,1,0,1
0,9108.7,26040,-3304,25,156,1363,1,1,0,1
2.223,12316.9,115536,-3.04E+03,38,235,4905,1,1,0,1
2.822,9224.07,51849.7,-3.87E+03,29,188,2599,1,1,0,1
3.613,18223.7,160341,-8.65E+03,89,388,6290,1,1,0,1
2.699,19156.5,164584,-5972.17,72,352,6744,1,1,0,1
1.639,8508.94,9453.08,-2534.81,93,130,490,1,1,0,1
0,16062.3,188174,-9328,54,321,7328,1,1,0,1
0,12251,42698,-6334,45,260,2001,1,1,0,1
2.806,12215,113157,-3.11E+03,42,235,4905,1,1,0,1
4.062,7787.56,12962.3,-2632.23,16,132,806,1,1,0,1
4.217,4550.95,2733.45,-954.349,37,54,204,1,0,0,1
0,8395.76,9479,-2327,26,141,553,1,1,0,1
2.524,11966.2,50925.4,-5.74E+03,39,234,2464,1,1,0,1
2.375,6864.07,4965.39,-1849.03,43,107,346,1,0,0,1
4.973,23678.2,279877,-9103.06,90,468,9276,1,1,0,1
2.991,13467.2,140607,-4.20E+03,38,315,5844,1,1,0,1
1.967,10923.6,58037.9,-4473.01,140,217,2904,1,1,0,1
3.246,7956.87,12356.9,-3045.89,82,136,619,1,1,0,1
0,8494.6,22292,-4997,105,162,1308,1,1,0,1
0,22392.5,313332,-8892,97,462,10529,1,1,0,1
3.427,9244.51,25751.9,-2799.63,31,157,1519,1,1,0,1
3.083,9594.94,84750.8,-2.93E+03,20,220,3450,1,1,0,1
3.964,10704.4,34217.4,1.74E+02,36,166,1111,1,1,0,0
0,24447.2,666240,-12312,69,551,17503,1,1,0,1
4.166,22996.2,515625,-11642.3,142,540,18067,1,1,0,1
0,5197.06,3842,-1612,22,86,268,1,0,0,1
3.115,10604.7,37586.4,-3.86E+03,35,196,1997,1,1,0,1
4.821,14123.6,96190.7,-5660.23,46,294,4249,1,1,0,1
0,12236.5,133472,-6364,46,254,5416,1,1,0,1
2.036,11814.6,50759.9,-5.97E+03,41,234,2464,1,1,0,1
2.93,8389.07,25302.3,-3064.54,34,157,1519,1,1,0,1
2.302,5906.01,7760.84,-1811.16,69,104,457,1,1,0,1
2.873,7057.3,14579.1,-2486.61,43,134,970,1,1,0,1
0,12479.7,98417,-6600,24,249,4152,1,1,0,1
0,14873,108978,-8004,73,330,4625,1,1,0,1
2.902,9226.45,12949.4,-2772.16,90,136,619,1,1,0,1
0,11713.6,39404,-3140,36,209,1314,1,1,0,1
4.602,9264.09,26909.4,-3.13E+03,20,166,1414,1,1,0,1
2.263,13717.6,51096.7,-3.01E+03,34,234,2464,1,1,0,1
4.085,8588.72,11329.5,-3201.65,40,156,654,1,1,0,1
1.397,2821.21,50.5575,-5.89E+02,6,33,5,1,0,0,1
4.32,10323.9,35962.3,-4319.14,117,208,1691,1,1,0,1
4.584,11090.9,39758.7,-4298.37,37,193,2118,1,1,0,1
0,13906.4,85748,-7038,57,291,3629,1,1,0,1
0,8708.28,21326,-2007,31,136,1110,1,1,0,1
4.011,8828.78,13138.1,-2514.43,16,132,806,1,1,0,1
0,15265.9,158138,-11011,68,353,6857,1,1,0,1
4.66,14069.4,82134.1,-2.57E+03,52,223,2822,1,1,0,1
2.767,8897.07,51583.7,-3.05E+03,25,188,2599,1,1,0,1
2.026,3794.31,1450.86,-966.327,41,52,133,1,0,0,1
3.568,7395.29,14254.7,-2304.14,73,120,809,1,1,0,1
3.62,11073.3,86040.1,-3.43E+03,18,220,3450,1,1,0,1
1.608,4041.46,2157.27,-1095.18,20,54,165,1,0,0,1
2.58,15689.6,115326,-5.55E+03,51,271,4426,1,1,0,1
1.582,8615.44,12056.4,-2566.19,88,128,693,1,1,0,1
2.262,6849.58,13576.9,-1526.02,26,96,804,1,1,0,1
0,19646.7,221048,-10685,67,437,7577,1,1,0,1
2.166,5301.73,4295.64,-8.91E+02,15,79,317,1,0,0,1
2.327,10112.7,71622.9,-4.52E+03,39,249,3630,1,1,0,1
2.944,18058.6,179850,-7.27E+03,77,403,6746,1,1,0,1
1.588,7252.3,5380.79,-1.59E+03,16,79,292,1,0,0,1
3.847,7699.23,12852.4,-2762.22,15,132,806,1,1,0,1
4.387,5281.75,4157.46,-1241.92,29,72,340,1,0,0,1
2.944,18301.2,179843,-5.93E+03,74,403,6746,1,1,0,1
3.032,7086.25,14210.8,-2419.21,88,120,809,1,1,0,1
0,17334.6,128599,-7516,46,362,5213,1,1,0,1
0,17361.4,208506,-9840,214,376,7705,1,1,0,1
3.526,8155.94,12171.5,-2613.75,67,128,693,1,1,0,1
0,10600.3,105701,-7005,48,244,5208,1,1,0,1
3.784,10757.4,42983.5,-2.03E+03,11,196,1885,1,1,0,1
4.577,8633.64,4931.63,-2580.36,36,131,271,1,0,0,1
0,8643.04,18888,-3851,33,145,933,1,1,0,1
4.749,7488.95,8995.95,-1889.4,74,107,517,1,1,0,1
4.197,13582.9,77347.5,-5573.43,33,262,3211,1,1,0,1
3.8,11322.4,87782.3,-2.54E+03,23,220,3450,1,1,0,1
0,8590.38,29618,-3321,27,177,1578,1,1,0,1
0,7274.36,10166,-3758,33,131,588,1,1,0,1
4.166,11057.2,50956.3,-4663.92,101,209,2534,1,1,0,1
3.893,8276.95,13139.5,-2673.5,15,132,806,1,1,0,1
3.172,5147.09,2844.16,-1238.32,49,67,224,1,0,0,1
3.777,7261.92,4058.74,-2210.36,65,101,249,1,0,0,1
3.772,9746.76,26052.6,-3309.73,28,174,1415,1,1,0,1
0,8425.05,18124,-2014,82,145,1067,1,1,0,1
0,10544.5,66926,-5837,82,260,3132,1,1,0,1
2.518,5838.8,4122.08,-1468.66,121,88,318,1,0,0,1
3.219,22172.7,410654,-8.34E+03,73,473,14125,1,1,0,1
4.297,11089.8,53382.3,-4159.55,38,215,2394,1,1,0,1
4.038,5977.9,11023,-1908.82,20,102,764,1,1,0,1
4.499,12045,71830.5,-6056.77,29,262,3211,1,1,0,1
1.67,8169.71,9517.64,-2993.24,86,130,490,1,1,0,1
3.963,10628.3,24690.4,-1.11E+03,48,166,1111,1,1,0,1
0,9656.76,13286,-2877,38,130,657,1,1,0,1
2.332,10341,10243.9,-2.33E+03,37,154,587,1,0,0,1
3.168,4909.39,2881.56,-1270.76,51,67,224,1,0,0,1
4.186,5828.73,11134.4,-2089.42,21,102,764,1,1,0,1
4.441,8933.55,20834.2,-2917.39,72,145,1156,1,1,0,1
4.847,13406.7,52146.8,-5979.89,52,288,2334,1,1,0,1
1.432,6584.57,5304.13,-1.23E+03,12,79,292,1,0,0,1
0,4797.49,4213.83,-1432.9,7,72,340,1,0,0,1
2.012,16968.5,164441,-7498.31,70,352,6744,1,1,0,1
4.276,12750,49277.9,-4.50E+03,32,234,2464,1,1,0,1
2.756,6675.97,10366.7,-3.27E+03,15,109,689,1,1,0,1
0,10523,46738,-5420,41,220,2391,1,1,0,1
4.663,12232.9,51681.8,-3.06E+03,49,224,2192,1,1,0,1
0,12359.9,95573,-6850,197,256,4156,1,1,0,1
4.113,9376.82,12129.3,-2533.74,74,136,619,1,1,0,1
3.891,8158.19,13091.5,-2691.13,16,132,806,1,1,0,1
0,16002.9,201826,-7738,41,324,7204,1,1,0,1
3.577,2320.51,55.3419,-2.75E+02,94,33,5,1,0,0,1
2.961,8127.7,12092.5,-2737.02,84,136,619,1,1,0,1
0,10286.7,65727,-5087,26,218,3127,1,1,0,1
0,17238.8,194308,-12024,294,375,6628,1,1,0,1
3.101,25229,474706,-1.03E+04,65,483,15505,1,1,0,1
4.942,8926.61,11228.9,-2771.8,39,156,654,1,1,0,1
3.576,17939.5,160383,-9.66E+03,91,388,6290,1,1,0,1
1.739,7072.01,5328.79,-2.63E+03,16,79,292,1,0,0,1
1.678,5423.8,4389.22,-1.44E+03,16,88,292,1,0,0,1
4.208,10354.8,57372.2,-3.90E+03,48,223,2822,1,1,0,1
0,12831.4,37799,-3095,40,254,1812,1,1,0,1
4.793,14828.4,109579,-6.32E+03,38,322,4619,1,1,0,1
2.63,15662.7,60021.1,-6571.55,167,305,2610,1,1,0,1
